generation,best_fitness,avg_fitness
499,32.609621356763725,20.70167429433336
500,32.609621356763725,22.027609622929354
501,32.609621356763725,22.059821932909696
502,32.609621356763725,20.578391690149257
503,32.609621356763725,21.60690536727011
504,32.609621356763725,22.37898319480762
505,32.609621356763725,21.827216143825076
506,32.609621356763725,21.201675241826326
507,32.609621356763725,21.846717996827863
508,32.609621356763725,20.971564225549645
509,32.609621356763725,20.459510752679957
510,32.609621356763725,20.932859581257286
511,32.609621356763725,19.523689137335143
512,32.609621356763725,21.6746579527642
513,32.609621356763725,20.4236044176646
514,32.609621356763725,22.153825509730723
515,32.609621356763725,21.377388900988592
516,32.609621356763725,20.626162994439294
517,32.609621356763725,21.956799616379975
518,32.609621356763725,21.372378722688385
519,32.609621356763725,21.834861532201145
520,32.609621356763725,20.764610631470863
521,32.609621356763725,21.62356468464647
522,32.609621356763725,20.74124468600302
523,32.609621356763725,22.199472108621205
524,32.609621356763725,20.864999114483005
525,32.609621356763725,20.183816134367767
526,32.609621356763725,21.163050929975668
527,32.609621356763725,20.874011577331235
528,32.609621356763725,20.44197903589276
529,32.609621356763725,20.07628135262518
530,32.609621356763725,20.93536875946195
531,32.609621356763725,18.872341756320846
532,32.609621356763725,21.36688173330513
533,32.609621356763725,20.980508891739724
534,32.609621356763725,20.45566631762014
535,32.609621356763725,21.097414621588893
536,32.609621356763725,20.52455262854872
537,32.609621356763725,20.616664867414574
538,32.609621356763725,21.022563709865057
539,32.609621356763725,20.05144091904051
540,32.609621356763725,18.019360181454186
541,32.609621356763725,20.245536891918093
542,32.609621356763725,19.574926913303294
543,32.609621356763725,21.796894630430323
544,32.609621356763725,20.543350276772223
545,32.609621356763725,19.994813662996176
546,32.609621356763725,18.5602190813826
547,32.609621356763725,22.445452006515367
548,32.609621356763725,22.210113246259507
549,32.609621356763725,21.102531881652293
550,32.609621356763725,21.183925974805405
551,32.609621356763725,20.30271439127449
552,32.609621356763725,21.76018236271967
553,32.609621356763725,19.76176396257496
554,32.609621356763725,21.769988529280177
555,32.609621356763725,19.273012731826523
556,32.609621356763725,20.494593241187065
557,32.609621356763725,19.81039207703108
558,32.609621356763725,19.058723765637456
559,32.609621356763725,20.725474877943913
560,32.609621356763725,21.307481989571656
561,32.609621356763725,20.091233404481876
562,32.609621356763725,20.651548615078454
563,32.609621356763725,21.222402581709858
564,32.609621356763725,18.498114897361198
565,32.609621356763725,21.00916703092537
566,32.609621356763725,21.632062453295518
567,32.609621356763725,21.63253519265233
568,32.609621356763725,20.11256159655588
569,32.609621356763725,20.83465159008433
570,32.609621356763725,19.999238390131747
571,32.609621356763725,20.23481938850278
572,32.609621356763725,19.764777379049733
573,32.609621356763725,18.909670448902787
574,32.609621356763725,21.224052305430746
575,32.609621356763725,20.02850669925166
576,32.609621356763725,21.056972865869383
577,32.609621356763725,19.959700499920192
578,32.609621356763725,20.47671709247456
579,32.609621356763725,19.78059867982247
580,32.609621356763725,18.974571835896175
581,32.609621356763725,21.69953867193773
582,32.609621356763725,20.288688100018554
583,33.4391997283254,19.948316367941093
584,33.4391997283254,20.110515730144503
585,33.4391997283254,20.784212076746492
586,33.4391997283254,21.106208731496665
587,33.4391997283254,22.720325918603947
588,33.4391997283254,21.1461733424586
589,33.4391997283254,20.325565258448293
590,33.4391997283254,20.289976403560093
591,33.4391997283254,19.83034812341642
592,33.4391997283254,20.50853285320361
593,33.4391997283254,20.2955708871063
594,33.4391997283254,20.58314994387653
595,33.4391997283254,17.813654870511098
596,33.4391997283254,19.413664271898032
597,33.4391997283254,17.27487732856421
598,33.4391997283254,21.751826250484598
599,33.4391997283254,18.539713334529374
600,33.4391997283254,19.46299886978565
601,33.4391997283254,20.696363954538597
602,33.4391997283254,20.97467793496475
603,33.4391997283254,19.939096839573523
604,33.4391997283254,22.329491117923705
605,33.4391997283254,20.77461606348803
606,33.4391997283254,21.053986722348046
607,33.4391997283254,22.040267083514355
608,33.4391997283254,20.54348029561075
609,33.4391997283254,21.128741339094937
610,33.4391997283254,20.50299097234531
611,33.4391997283254,20.589961825960366
612,33.4391997283254,19.805909666986896
613,33.4391997283254,20.415136393087682
614,33.4391997283254,21.949844130383426
615,33.4391997283254,20.73854791916826
616,33.4391997283254,21.897034559857065
617,33.4391997283254,20.47061450111042
618,33.4391997283254,20.578437844318444
619,33.4391997283254,20.896602911226484
620,33.4391997283254,20.70084661619285
621,33.4391997283254,21.368033909169558
622,33.4391997283254,20.59798494045853
623,33.4391997283254,18.84323969863118
624,33.4391997283254,17.937488606264957
625,33.4391997283254,22.12335427464174
626,33.4391997283254,19.342415767006283
627,33.4391997283254,19.747439560095923
628,33.4391997283254,20.82370872843026
629,33.4391997283254,21.473407205541857
630,33.4391997283254,20.747449794132624
631,33.4391997283254,20.673304357457308
632,33.4391997283254,22.218470039493067
633,33.4391997283254,20.22159885435411
634,33.4391997283254,18.544889058384854
635,33.4391997283254,20.537232882451654
636,33.4391997283254,18.548913426687395
637,33.4391997283254,18.59293874897769
638,33.4391997283254,18.731514220399482
639,33.4391997283254,18.56374756017018
640,33.4391997283254,20.76401262480996
641,33.4391997283254,21.941417361299084
642,33.4391997283254,20.16877840352824
643,33.4391997283254,21.644068642152376
644,33.4391997283254,21.46319349363278
645,33.4391997283254,21.949003521451996
646,33.4391997283254,21.67126199036438
647,33.4391997283254,20.247668697872708
648,33.4391997283254,18.69120167458736
649,33.4391997283254,21.064244724542853
650,33.4391997283254,20.19217974944122
651,33.4391997283254,21.694378179611263
652,33.4391997283254,21.06209840372271
653,33.4391997283254,22.998250278741192
654,33.4391997283254,20.716815859987218
655,33.4391997283254,21.380233422833467
656,33.4391997283254,20.57696083966978
657,33.4391997283254,20.432807081694957
658,33.4391997283254,21.94819906218096
659,33.4391997283254,21.964020706741778
660,33.4391997283254,21.013933232062243
661,33.4391997283254,21.43839649160819
