Date,Ticker,Close,RSI,rsi_norm,price_vs_ma20,macd,macd_signal,bb_pct_b,return_1d,return_5d,volume_z,label_up_tomorrow
2021-10-22,AAPL,145.1529998779297,58.89006727272963,0.1778013454545926,0.03283116458806412,0.48068692263035473,-0.5491255198201848,0.8837653339130872,-0.005285105857921302,0.026581206966995063,-1.2003895811312921,0
2021-10-25,AAPL,145.10421752929688,58.71424496333512,0.17428489926670238,0.03131278861043629,0.630472585680792,-0.3132058987199894,0.8482007329012148,-0.00033607537339108706,0.01426144673803531,-1.572494123049572,1
2021-10-26,AAPL,145.7680206298828,60.44484334366722,0.20889686687334447,0.03337425521718851,0.7935941065142913,-0.09184589767313325,0.8552827543220528,0.0045746644162973915,0.0037642263062311887,-0.8640654014716423,0
2021-10-27,AAPL,145.30923461914062,58.61603549575166,0.1723207099150332,0.027980464693838636,0.8757537461222284,0.1016740310859391,0.7891510699722888,-0.003147370793399773,-0.002746509057866886,-1.1157133531413848,1
2021-10-28,AAPL,148.94070434570312,67.10097565126681,0.3420195130253362,0.0496586778869097,1.2198336271804635,0.325305950304844,0.9729995847962304,0.024991320999526723,0.02067154713492947,1.909892059889196,0
2021-10-29,AAPL,146.23663330078125,57.62642313095544,0.15252846261910874,0.02807316001964466,1.259801272549339,0.512205014753743,0.7633688113684632,-0.01815535287550074,0.00746545661311071,2.8133584792852506,0
2021-11-01,AAPL,145.41659545898438,55.08619272876323,0.1017238545752646,0.018874799178957735,1.2113421210277693,0.6520324360085483,0.6905500060946494,-0.00560760886849887,0.002152783254728119,0.12998966345719606,1
2021-11-02,AAPL,146.4513702392578,57.62460318830872,0.15249206376617436,0.023007747576662574,1.2421172170252532,0.7700493922118893,0.7404830337484829,0.007115933205610547,0.0046879254202818466,-0.1524573931222223,1
2021-11-03,AAPL,147.88641357421875,60.92302909540635,0.21846058190812698,0.02970017219954757,1.3665499689059004,0.8893495075506916,0.813201498375979,0.009798770285429859,0.017735823616668034,-0.9073148393341699,0
2021-11-04,AAPL,147.3690185546875,59.13577956158714,0.18271559123174286,0.023429884260791844,1.4071931208850685,0.9929182302175671,0.7492764077800865,-0.0034985973831300754,-0.010552426201554832,-0.5644586760710474,1
2021-11-05,AAPL,147.89695739746094,60.41196477339548,0.20823929546790965,0.024110507605254572,1.4651144368633595,1.0873574715467256,0.7624453830123008,0.00358242762251626,0.011353681079792954,-0.29602054960346824,0
2021-11-08,AAPL,147.07571411132812,57.40851941519498,0.14817038830389961,0.015729027055026767,1.428285639526763,1.155543105142733,0.6809407336311154,-0.005552807174564078,0.011409417522855625,-0.8579279689690437,1
2021-11-09,AAPL,147.43746948242188,58.38986889831951,0.16779737796639027,0.0149701676904328,1.4120123875750892,1.2068369616292043,0.6957772253598487,0.002459654017521462,0.00673328792726946,-0.7020210054738011,0
2021-11-10,AAPL,144.61207580566406,48.91100639033516,-0.021779872193296797,-0.006891326335233039,1.1577838497225912,1.1970263392478817,0.38144905251629785,-0.019163335390090075,-0.022140896444901692,-0.19385905116639018,0
2021-11-11,AAPL,144.56320190429688,48.76353877375641,-0.024729224524871824,-0.008664426564179428,0.941509056142479,1.1459228826268013,0.3183768620120219,-0.0003379655612776311,-0.0190393929328464,-1.396924789696657,1
2021-11-12,AAPL,146.63575744628906,54.96449860017565,0.09928997200351304,0.0037442370141009818,0.9266656108908649,1.102071428279614,0.5978509821050805,0.014336674303632613,-0.008527558466145502,-0.1686207486789723,1
2021-11-15,AAPL,146.6455841064453,54.99231179894901,0.09984623597898022,0.002582483954563619,0.9052597322487372,1.0627090890734388,0.5783140542013638,6.701407847153895e-05,-0.002924548131428617,-0.3512050316580224,1
2021-11-16,AAPL,147.6232147216797,57.78556592413854,0.15571131848277076,0.00843835199154519,0.9561600219096817,1.0413992756406873,0.754027554219888,0.00666662157739939,0.0012598238419980756,-0.3047168009225859,1
2021-11-17,AAPL,150.05752563476562,63.80859693002184,0.2761719386004369,0.023547428748425192,1.1793328000735528,1.0689859805272606,1.0937727608382652,0.016490027789161976,0.03765556782698698,1.1927716893915548,1
2021-11-18,AAPL,154.33958435058594,71.50913423733081,0.43018268474661625,0.04974265771240005,1.682332306733798,1.191655245768568,1.3135966924712532,0.028536114384843936,0.0676270469767346,2.744795723783666,1
2021-11-19,AAPL,156.9596405029297,75.01246886489403,0.5002493772978807,0.06329371846367593,2.266255689555038,1.406575334525862,1.2502843714661842,0.01697591815714783,0.07040494921862517,1.6610575723109213,1
2021-11-22,AAPL,157.4191131591797,75.57957321707156,0.5115914643414311,0.06197656258709561,2.734572333123765,1.6721747342454427,1.1134253333788762,0.0029273299478627113,0.07346644031854521,1.4749702317375544,1
2021-11-23,AAPL,157.80038452148438,76.06500934245653,0.5213001868491307,0.060245550926837366,3.1007386744156236,1.9578875222794792,1.0263728172601105,0.0024220144215851835,0.06894017190312596,0.6407137264283623,1
2021-11-24,AAPL,158.3185577392578,76.74168802373762,0.5348337604747525,0.05909840264503963,3.393620837535991,2.2450341853307814,0.9733304873989238,0.003283725951269023,0.055052434521672966,-0.33966787664267123,0
2021-11-26,AAPL,153.3032684326172,59.27450474096787,0.1854900948193574,0.024053484203673925,3.1843331193651068,2.432893972137647,0.6898930533177272,-0.03167846763043747,-0.006714518004757197,-0.025836986098941105,1
2021-11-29,AAPL,156.65658569335938,65.00918178439521,0.3001836356879042,0.04282411382782647,3.251573655907322,2.596629908891582,0.8276025777310365,0.02187374930115138,-0.0019307817512785874,0.518767050486587,1
2021-11-30,AAPL,161.6033935546875,71.4058624903666,0.428117249807332,0.06998914208806162,3.6618171688494385,2.8096673608831537,0.9906324302677706,0.03157740122723629,0.02658051053353816,2.81127713349709,0
2021-12-01,AAPL,161.0852508544922,69.96315272323486,0.3992630544646971,0.061416334081422,3.9001695955679736,3.0277678078201182,0.9077304957337095,-0.0032062612597301143,0.02081659270329972,1.8316231448305857,0
2021-12-02,AAPL,160.0978240966797,67.17760988431831,0.3435521976863663,0.05068297085361606,3.963697486583868,3.2149537435728686,0.8257304553131938,-0.006129839650586222,0.01123852050466656,1.2665896646474684,0
2021-12-03,AAPL,158.2207794189453,62.11481785498437,0.24229635709968747,0.0346800203194948,3.818563951274683,3.3356757851132315,0.7231375998959062,-0.011724360954467827,0.032077013338365656,0.6945696649291732,1
2021-12-06,AAPL,161.6229705810547,66.97328923080372,0.3394657846160743,0.05220620079509897,3.9327388074682403,3.4550883895842337,0.8275134435052265,0.02150280876256372,0.03170236901126233,0.3617602449356761,1
2021-12-07,AAPL,167.35191345214844,73.20473463044773,0.46409469260895464,0.08235931776311745,4.434384193832841,3.6509475504339552,0.9794390521264291,0.03544634064389163,0.03557177712060611,0.63409408512866,1
2021-12-08,AAPL,171.16468811035156,76.39663109315538,0.5279326218631075,0.09858935539688818,5.081029877321782,3.9369640158115207,1.0210978705879676,0.02278297618206393,0.06257206791057546,0.47141609517560334,0
2021-12-09,AAPL,170.65634155273438,75.11192711333382,0.5022385422666764,0.0862477467355145,5.489205774292998,4.247412367507817,0.9465780591455027,-0.0029699265849124634,0.06595041197860763,0.18596946239284184,1
2021-12-10,AAPL,175.43699645996094,78.73378391724566,0.5746756783449132,0.10581173054096582,6.1278094380316475,4.623491781612583,1.0228172608764623,0.028013344618367464,0.10881135274545461,0.2928218160924617,0
2021-12-13,AAPL,171.8099365234375,70.36695679606704,0.40733913592134086,0.0744253471622689,6.268969243026902,4.952587273895447,0.8710854595468439,-0.020674430192671567,0.06302919631881165,1.3599350980481784,0
2021-12-14,AAPL,170.43148803710938,67.43404258868354,0.3486808517736708,0.05793688772716887,6.198161584293018,5.201702135974962,0.8028400565316636,-0.008023101074483452,0.018401788909581107,0.8385955541569868,1
2021-12-15,AAPL,175.2903289794922,71.8827182844473,0.43765436568894583,0.07883367589651358,6.459651025597083,5.4532919138993865,0.9190429876383598,0.02850905662059855,0.024103341142892587,0.48076615768013997,0
2021-12-16,AAPL,168.40780639648438,59.4866005120132,0.18973201024026395,0.030654830201322536,6.041874273266615,5.571008385772832,0.6749443388990894,-0.03926356133322695,-0.013175807800586026,1.088193008023578,0
2021-12-17,AAPL,167.31280517578125,57.77939488807636,0.1555878977615272,0.01990460958429141,5.55835251211667,5.5684772110416,0.6187202178267573,-0.0065020811334906,-0.046308312659888884,2.2897708665351364,0
2021-12-20,AAPL,165.95391845703125,55.64513540671981,0.11290270813439619,0.008855474389328766,5.007780653171636,5.4563378994676075,0.5545222119357363,-0.008121833336798945,-0.03408428048401846,-0.5205842551538572,1
2021-12-21,AAPL,169.1214599609375,59.40895029755063,0.18817900595101264,0.02446733663831613,4.772033582763697,5.319477036126826,0.6544533013048319,0.019086873834355256,-0.007686537806245286,-0.9746506958275767,1
2021-12-22,AAPL,171.71218872070312,62.231859544900416,0.24463719089800834,0.03579646449855822,4.739617134274198,5.203505055756301,0.7295877331618468,0.015318746422624319,-0.020412650712793634,-0.9337239255145051,1
2021-12-23,AAPL,172.3378448486328,62.90283372787653,0.2580566745575307,0.035193383390035526,4.710116791568566,5.104827402918755,0.7299490330565395,0.0036436325958626448,0.023336438709354645,-1.6638579318805065,1
2021-12-27,AAPL,176.2972869873047,66.90936297221754,0.33818725944435074,0.05171371168791272,4.949180376960328,5.073697997727069,0.8656900806248345,0.0229748848382636,0.0536987100424513,-1.4510917220013202,0
2021-12-28,AAPL,175.2805633544922,64.96898097531859,0.29937961950637176,0.039871751781557,4.998973832106003,5.058753164602856,0.8019984907789498,-0.005767097441980007,0.05620020897473288,-1.2833689766975385,1
2021-12-29,AAPL,175.36856079101562,65.06341588455189,0.30126831769103773,0.036162976403540936,4.988037174155295,5.0446099665133435,0.7777561930430953,0.0005020376180870922,0.036938546010193196,-1.6164470693141548,0
2021-12-30,AAPL,174.2149200439453,62.6779149719406,0.25355829943881203,0.025369476132816704,4.830596517314689,5.001807276673613,0.7047993479653677,-0.006578378369912596,0.01457515242154983,-1.5041452511012667,0
2021-12-31,AAPL,173.59902954101562,61.38397147109994,0.2276794294219988,0.017701051732759154,4.603065176054145,4.92205885654972,0.657870822157973,-0.00353523396718447,0.007318094835702116,-1.2370226759812495,1
2022-01-03,AAPL,177.93968200683594,66.61501308109352,0.33230026162187043,0.037152831727651714,4.718606171758154,4.881368319591407,0.8905111053657974,0.025003898220495202,0.009316053851977424,-0.07466310519812862,0
2022-01-04,AAPL,175.68138122558594,61.91571580947185,0.23831431618943696,0.019811660550931975,4.575207104113048,4.820136076495736,0.7481722244600809,-0.012691383708122173,0.0022867217187287903,-0.20956182119027073,0
2022-01-05,AAPL,171.0082550048828,53.50445405319724,0.07008908106394486,-0.008367691752122153,4.037933297279579,4.663695520652505,0.3891763869714864,-0.026600008424925492,-0.02486366864428413,-0.30853929675711095,0
2022-01-06,AAPL,168.15359497070312,49.11504214071364,-0.017699157185727187,-0.024069107165619164,3.3432537786888474,4.399607172259773,0.19370417757504774,-0.01669311247049554,-0.034792227162364964,-0.21332307544314535,1
2022-01-07,AAPL,168.3197784423828,49.375415167388645,-0.012491696652227092,-0.022441779105528914,2.7741462415943374,4.074514986126687,0.22268690421782478,0.0009882837872638994,-0.03041060259720807,-0.4686789521998881,1
2022-01-10,AAPL,168.33937072753906,49.40828276355708,-0.011834344728858354,-0.02030879001181607,2.2982129832381872,3.7192545855489874,0.2504683095347896,0.00011639918574957164,-0.05395261568989462,0.11028769984749509,1
2022-01-11,AAPL,171.16468811035156,54.04204741454734,0.08084094829094682,-0.003679112018298958,2.1245217830611693,3.400308025051424,0.454844501347701,0.01678346170953282,-0.025709571974702694,-0.6791361753237083,1
2022-01-12,AAPL,171.60462951660156,54.73724430837904,0.0947448861675808,-0.0014592217624811443,1.9993229004232091,3.120111000125781,0.4820107175960946,0.002570281353630355,0.0034874018900532544,-0.6417673550505097,0
2022-01-13,AAPL,168.33937072753906,48.832955270237335,-0.023340894595253302,-0.018474290816652084,1.6179718166029886,2.8196831634212227,0.27179199974358054,-0.01902780127937409,0.0011047980084417652,-0.2825313476517158,1
2022-01-14,AAPL,169.1996612548828,50.35243479507273,0.0070486959014546356,-0.013685940802143026,1.3693812167416581,2.52962277408531,0.3292859898169751,0.005110453506067536,0.005227447544444042,-0.33061712429543694,0
2022-01-18,AAPL,166.00277709960938,45.004050958742056,-0.09991898082515888,-0.031951882113721686,0.9039889199425204,2.204496003256752,0.11242301667624816,-0.0188941522197118,-0.01388025640009971,0.4211406728384138,0
2022-01-19,AAPL,162.51258850097656,40.007705935332325,-0.1998458812933535,-0.051353097726042574,0.25064385424093416,1.8137255734535884,-0.06625053113024378,-0.021024880785810773,-0.050548391171647,0.7663903598400297,0
2022-01-20,AAPL,160.83106994628906,37.82869398144976,-0.2434261203710048,-0.05889154639206917,-0.3982307554916531,1.3713343076645401,-0.05663363964911616,-0.010347004931728132,-0.06278128743181854,0.5221780864552534,0
2022-01-21,AAPL,158.7780303955078,35.300680551098665,-0.2939863889780267,-0.06737570898809742,-1.0658452913217786,0.8838983878672764,-0.045016627232007105,-0.012765192393900504,-0.0567980044757711,2.270859282750402,0
2022-01-24,AAPL,158.0056915283203,34.37014149162336,-0.31259717016753286,-0.0679892398979044,-1.6383698054791864,0.3794447491979838,0.01154632495447845,-0.004864267841486858,-0.06615834596559789,3.1006293475290803,0
2022-01-25,AAPL,156.20684814453125,32.238581318452376,-0.3552283736309525,-0.07310779917880106,-2.211755494702743,-0.13879529958216152,0.01705417057597997,-0.011384674605007139,-0.05901063299200182,0.9927381221507352,0
2022-01-26,AAPL,156.11888122558594,32.13363027018848,-0.3573273945962303,-0.068333218772897,-2.642801410053522,-0.6395965216764337,0.07521618857217602,-0.0005631438057307481,-0.03934284312597858,0.6107242348320083,0
2022-01-27,AAPL,155.6593780517578,31.555743053659118,-0.3688851389268176,-0.06558015473460266,-2.9870535751488205,-1.109087932370911,0.10846261956471265,-0.0029432902043677878,-0.032156049799695885,1.083695579978797,1
2022-01-28,AAPL,166.52093505859375,53.04948089118977,0.06098961782379547,0.0019353452109134306,-2.356277321328861,-1.358525810162501,0.5119295699461606,0.06977772327488285,0.048765592089779375,2.7423472302266756,1
2022-01-31,AAPL,170.8714141845703,58.650588926026415,0.17301177852052832,0.02895597295119523,-1.4881804705791524,-1.3844567422458314,0.6818819969717229,0.026125718813948318,0.08142569126343147,0.3791034270975635,0
2022-02-01,AAPL,170.70521545410156,58.36413492011359,0.16728269840227183,0.030199166575838987,-0.8043463070880819,-1.2684346552142816,0.704955723050653,-0.0009726538008822949,0.09281518372456765,-0.676656043536475,1
2022-02-02,AAPL,171.9076690673828,59.890488698996535,0.1978097739799307,0.03863863449326632,-0.1634902348366154,-1.0474457711387484,0.7741748425408582,0.007044035591311948,0.10113310906310335,-0.6895508515137093,0
2022-02-03,AAPL,169.03346252441406,54.7261269843495,0.09452253968698997,0.021882761969481024,0.11118668141799048,-0.8157192806274006,0.6573928193607395,-0.016719478302286483,0.08591891243590388,-0.5135067342021703,0
2022-02-04,AAPL,168.74957275390625,54.22872825771842,0.08457456515436845,0.019982774097131006,0.3024758314753626,-0.592080258206848,0.6433423749218203,-0.001679488583314126,0.013383528590734217,-0.7303466836512627,0
2022-02-07,AAPL,168.03504943847656,52.92489719739796,0.058497943947959215,0.015751345219600754,0.3919002192469918,-0.39528416271608,0.6131192007808637,-0.004234222959910605,-0.016599410496070388,-0.88888063695417,1
2022-02-08,AAPL,171.13809204101562,57.683285323004064,0.1536657064600813,0.03363451092343972,0.7050321241794677,-0.1752209053369705,0.737325014567407,0.018466639031014642,0.0025358134826902745,-0.8979882354823191,1
2022-02-09,AAPL,172.5574188232422,59.69033057995788,0.1938066115991576,0.04176876051763467,1.055551483900416,0.07093357251050683,0.790991464118996,0.008293459190174879,0.0037796438017241307,-1.004148895629354,0
2022-02-10,AAPL,168.4852752685547,52.06105117325976,0.04122102346519526,0.01814299138993203,0.9933024766537528,0.25540735333915604,0.6289946703253841,-0.023598774149831026,-0.0032430694353208223,-0.36535386731584,0
2022-02-11,AAPL,165.07876586914062,46.68539182926696,-0.06629216341466077,-0.0014585296581558493,0.6614678610325484,0.3366194548778345,0.4895708766551295,-0.020218439824989498,-0.02175298476233123,-0.11799267988916898,1
2022-02-14,AAPL,165.3136749267578,47.09110800944896,-0.058177839811020815,0.0011390385405094516,0.41268456437535406,0.3518324767773384,0.5082382748829851,0.001423011956628084,-0.01619527902549367,-0.5734227536719341,1
2022-02-15,AAPL,169.14112854003906,53.3236833917854,0.06647366783570803,0.023345606849371592,0.5183898530751776,0.38514395203690627,0.6670178959303782,0.023152673939267343,-0.011668725981226702,-1.3047851695709507,0
2022-02-16,AAPL,168.90625,52.91176685889797,0.058235337177959395,0.01995178212742532,0.576563060650841,0.4234277737596932,0.6426303201960634,-0.0013886542088635823,-0.021159152983055596,-1.2387495520724607,0
2022-02-17,AAPL,165.3136749267578,46.93906649991016,-0.06121867000179677,-0.0030914663004796283,0.32898265549394523,0.4045387501065436,0.4774468711364496,-0.02126963965656803,-0.018824198949976778,-0.9091762017910918,0
2022-02-18,AAPL,163.76712036132812,44.60483217229443,-0.10790335655411142,-0.013901217895587847,0.007888439333925135,0.32520868795201996,0.394334802604947,-0.00935527303542727,-0.00794557374418614,-0.43020951144808656,0
2022-02-22,AAPL,160.85003662109375,40.512529937980354,-0.18974940124039294,-0.03229467785518514,-0.47647283681394015,0.16487238299882795,0.2455864302056162,-0.01781238953092812,-0.02700102279888028,-0.05150497065595951,0
2022-02-23,AAPL,156.68972778320312,35.508908221258295,-0.2898218355748341,-0.057460819060596524,-1.1824047657436836,-0.10458304674967436,0.043164719671232636,-0.025864519059394797,-0.07361545275422732,-0.04742948092426291,1
2022-02-24,AAPL,159.3033905029297,40.4822706931621,-0.190354586136758,-0.04265573307578707,-1.513513327682034,-0.38636910293614635,0.1410605801469028,0.01668049818391948,-0.05685319221207219,1.7061413561975591,1
2022-02-25,AAPL,161.3688201904297,44.14779625516854,-0.11704407489662927,-0.03190422648196889,-1.5909172307370625,-0.6272787284963296,0.19980526883084257,0.012965384358608611,-0.02386284581766085,0.021038967002669974,1
2022-02-28,AAPL,161.63308715820312,44.61777417496258,-0.10764451650074847,-0.028895004762526044,-1.6123500778012954,-0.8242929983573228,0.23696482488599244,0.0016376581762298503,-0.013030901431353104,0.44030584852513327,0
2022-03-01,AAPL,159.75364685058594,41.916360778068665,-0.1616727844386267,-0.03697048951992188,-1.7606946967321448,-1.0115733380322873,0.17230413342739642,-0.01162781915919009,-0.00681622331918097,-0.12450101962614216,1
2022-03-02,AAPL,163.04269409179688,47.86526007975617,-0.042694798404876624,-0.014868174191815964,-1.5944800775445458,-1.128154685934739,0.3655648525249638,0.020588245126492266,0.04054488062793604,-0.3290214418605245,0
2022-03-03,AAPL,162.71963500976562,47.35225695702082,-0.05295486085958359,-0.014083461413646692,-1.4718553302798796,-1.1968948148037672,0.36657250138255315,-0.0019814385663264877,0.021444895152894494,-0.4834645895752694,0
2022-03-04,AAPL,159.72427368164062,42.774654788951146,-0.1445069042209771,-0.029495293077343332,-1.5979547330394155,-1.2771067984508968,0.22440945330413048,-0.018408112382658826,-0.010191228434640265,-0.04716680765145478,0
2022-03-07,AAPL,155.9359893798828,37.79793219737024,-0.24404135605259525,-0.04881054838396881,-1.980739568583374,-1.4178333524773923,0.07325186006870799,-0.023717649261680518,-0.03524710118754404,0.6587050221581748,0
2022-03-08,AAPL,154.11529541015625,35.65104951752478,-0.28697900964950435,-0.05590846754929912,-2.4033102314112966,-1.614928728264173,0.04957097177936158,-0.011675906100746758,-0.03529403898806216,2.192571214335768,1
2022-03-09,AAPL,159.50889587402344,45.522557167123885,-0.0895488566575223,-0.019374988707907437,-2.2767372352966504,-1.7472904296706688,0.3348335534408185,0.034997178245759875,-0.021674066645291257,0.13867702330811488,0
2022-03-10,AAPL,155.1724395751953,40.18495295310787,-0.19630094093784264,-0.040909220587566075,-2.497552772317931,-1.8973428982001215,0.127720394035796,-0.027186297510660262,-0.046381590237203785,0.7687551081353202,0
2022-03-11,AAPL,151.46249389648438,36.26708635869817,-0.27465827282603655,-0.0588887478057617,-2.93804434096603,-2.1054831867533035,-0.0023144145207772554,-0.023908534845926255,-0.051725261256303945,0.31974224437551946,0
2022-03-14,AAPL,147.43930053710938,32.55980142870786,-0.34880397142584285,-0.07883874607303232,-3.570615332638056,-2.398509615930254,-0.07479437390231466,-0.02656230764379608,-0.0544883120090659,0.8839267725850505,1
2022-03-15,AAPL,151.81488037109375,39.77086486324502,-0.20458270273509954,-0.04748468823407781,-3.67647950935509,-2.6541035946152216,0.16429456355515784,0.02967716082512939,-0.014926584885298189,0.06899687099182289,1
2022-03-16,AAPL,156.21987915039062,46.02759095067244,-0.0794481809865512,-0.015857652620463902,-3.3661284117467005,-2.7965085580415177,0.3785336659329825,0.029015592994108053,-0.020619644475693755,0.4677871158560641,1
2022-03-17,AAPL,157.22811889648438,47.37510851178972,-0.05249782976420562,-0.00584908362484815,-3.0041860231999067,-2.8380440510731955,0.4497248363912294,0.006453978530626792,0.013247708980517192,-1.0659092375641381,1
2022-03-18,AAPL,160.51715087890625,51.61866011974004,0.03237320239480084,0.016488834983995337,-2.4240042669293302,-2.755236094244423,0.6505539821244836,0.0209188534818463,0.059781512567792516,1.498529787834825,1
2022-03-21,AAPL,161.88763427734375,53.30820304067618,0.06616406081352366,0.02577798139240195,-1.8324956196405253,-2.570687999323644,0.7416592576830854,0.008537925018812453,0.09799513214997813,-0.10652142870476877,1
2022-03-22,AAPL,165.25498962402344,57.25776072785368,0.1451552145570736,0.04565546662818032,-1.0795588384723374,-2.2724621671533822,0.9024629677434455,0.020800571715754224,0.08852959090753765,-0.8845504048721444,1
2022-03-23,AAPL,166.6156005859375,58.77514881506898,0.17550297630137962,0.05096441398162521,-0.36880967292043465,-1.8917316683067928,0.9157578179196051,0.008233403209244372,0.06654544538175622,0.0272484158352618,1
2022-03-24,AAPL,170.3940887451172,62.73195512939129,0.25463910258782574,0.07105167746244478,0.4936659045026204,-1.4146521537449104,1.010435518760978,0.02267787737697957,0.08373801035742856,-0.34119246845439244,1
2022-03-25,AAPL,171.0303955078125,63.369573509238485,0.2673914701847697,0.07179681636036528,1.2145283248125622,-0.888816058033416,0.9668866906149579,0.003734324162190328,0.06549608295027243,-0.9456371631288613,1
2022-03-28,AAPL,171.89178466796875,64.26099724618612,0.28521994492372243,0.0737434344245782,1.834180600511587,-0.3442167263244154,0.9393689543440368,0.005036468269857375,0.0617968780338467,-0.26147099261504436,1
2022-03-29,AAPL,175.18084716796875,67.51203583117345,0.350240716623469,0.08904153903071332,2.561136165797052,0.23685385209987808,0.9764598530026151,0.019134495033332977,0.06006389015259339,0.3777123468500945,0
2022-03-30,AAPL,174.01597595214844,65.24823138132047,0.3049646276264093,0.07812258976475306,3.008577310376353,0.7911985437551731,0.8909296004002215,-0.006649535235455306,0.04441586106094508,-0.21877537807576605,0
2022-03-31,AAPL,170.92271423339844,59.53893962422402,0.19077879248448043,0.05627404547452208,3.078094909786074,1.2485778169613533,0.7730277804164372,-0.017775734106163843,0.003102369877818978,0.44504808112627275,0
2022-04-01,AAPL,170.62905883789062,59.01103830151416,0.18022076603028325,0.050918247119031035,3.074056759143076,1.6136736053976979,0.7417891490270769,-0.0017180595149385303,-0.0023465809614148236,-1.3085535132820636,1
