Date,Ticker,Close,rsi_norm,price_vs_ema20,price_vs_ema50,macd,macd_signal,macd_hist,bb_pct_b,bb_width,atr_norm,stoch_k,return_1d,return_5d,volume_z
2016-11-07,GC=F,1278.300048828125,-0.05166729425073527,0.002295515002485038,0.010785032160388841,10.119099430180995,7.596447619530661,2.522651810650334,0.6095144754059288,0.05342100055602486,0.009208647556046874,-0.2699107157325037,-0.019182075549278865,0.00534805255849391,-0.7923595088128094
2016-11-08,GC=F,1273.4000244140625,-0.09345005285815318,-0.00139943776626128,0.006637658600887386,8.67756607162255,7.81267130994904,0.8648947616735105,0.5230280218846916,0.051726202767195896,0.009552599536267576,-0.48672618951166424,-0.00383323494241794,-0.010105721201242424,-0.7044544439604735
2016-11-09,GC=F,1272.5999755859375,-0.10041919773460833,-0.001834158252646989,0.005768353722293895,7.385448393338947,7.727226726627022,-0.34177833328807417,0.494268050289115,0.04934395553100109,0.012005787165044034,-0.6197203984483296,-0.0006282776918377087,-0.026170853967182217,-0.3344088619826702
2016-11-10,GC=F,1265.5,-0.16198830820682858,-0.006702710293931435,0.0001509009854234744,5.722561010126583,7.326293583326935,-1.603732573200352,0.36901093606745755,0.047868178919103145,0.01398655555046001,-0.6263410457680063,-0.005579110264141374,-0.02810842198923147,-0.5468143817496702
2016-11-14,GC=F,1221.199951171875,-0.42597646021372837,-0.037672936580235517,-0.033539124542948384,0.8206076152221158,6.0251563897059714,-5.204548774483856,-0.17584632532282174,0.05896921147020549,0.017283929726315678,-0.8003709495088981,-0.03500596509531806,-0.06299401103381463,0.46923527192290587
2016-11-15,GC=F,1224.0,-0.3960414942883844,-0.032197446926527706,-0.030131812015920745,-2.8059400966642443,4.258937092431929,-7.0648771890961735,-0.04420662408851457,0.06707229458619766,0.01681839117482931,-0.748614016205349,0.0022928668032111688,-0.04247832805600238,-0.7988106575871265
2016-11-16,GC=F,1223.4000244140625,-0.39895306575900263,-0.029652503613470493,-0.02944227424768331,-5.663137181531283,2.2745222376392866,-7.93765941917057,0.0241279324535996,0.07471292425953094,0.01665732753769953,-0.7597041429464312,-0.000490176132301845,-0.03926495919693951,-0.5248689712882347
2016-11-17,GC=F,1216.5,-0.43281757973749907,-0.03188670448227704,-0.033592990802987055,-8.387574028272184,0.14210298445699254,-8.529677012729175,0.03183167773034718,0.08340248421943426,0.017303744538910665,-0.8872462414285618,-0.005640039460819257,-0.04408296138785295,3.5172211833705864
2016-11-18,GC=F,1208.5,-0.47009601615364177,-0.034736637486268096,-0.038441940891754345,-11.064696070268155,-2.099256826488037,-8.965439243780118,0.03521713765155088,0.09296395501727168,0.016815421837597523,-0.9766598107143523,-0.006576243321002928,-0.04504148557882259,1.4441703900099938
2016-11-21,GC=F,1209.5999755859375,-0.45592659372125754,-0.030732578491131535,-0.03614677809077782,-12.948315616882383,-4.269068584566907,-8.679247032315477,0.1001894278598707,0.1005428169750677,0.016563924776302096,-0.9569115998549182,0.0009101990781443803,-0.009498833974572296,-0.6067786700267686
2016-11-22,GC=F,1211.0,-0.4369427927396069,-0.02686641803209666,-0.033703716911622106,-14.164843905365615,-6.248223648726649,-7.916620256638966,0.15171633134078696,0.10663415461561541,0.015618743122474785,-0.9317765171396981,0.0011574276143517803,-0.0106209150326797,-0.601279485681081
2016-11-23,GC=F,1189.0999755859375,-0.5383464361184287,-0.040401152115848715,-0.04927034573237321,-16.703552131306424,-8.339289345242605,-8.364262786063819,0.0602426919422973,0.11694892276542901,0.016290844268814327,-0.9650997263141321,-0.018084248071067344,-0.028036658610132603,0.37551205860034237
2016-11-25,GC=F,1178.199951171875,-0.5789873732342372,-0.04472149944553838,-0.055838359242981084,-19.371732294275716,-10.545777935049227,-8.82595435922649,0.05818917632766164,0.12871259091004564,0.016005059478234572,-0.9830515341982281,-0.0091666173054048,-0.03148380503750514,-0.6117927823387053
2016-11-28,GC=F,1190.5999755859375,-0.42526953249271426,-0.031469847941903106,-0.04418095288927715,-20.252250619192182,-12.48707247187782,-7.765178147314362,0.1738498944460651,0.13485433540713104,0.0161863272078228,-0.8079099162318198,0.010524550100115881,-0.014811770305388938,4.248433878095984
2016-11-29,GC=F,1187.9000244140625,-0.4380965408348928,-0.030557878761159563,-0.04461198441642322,-20.926701245083677,-14.17499822651899,-6.751703018564687,0.19294237707829096,0.13933605804793722,0.01564586905853011,-0.8460448263644333,-0.002267723187669546,-0.017939774809736964,0.7069330305638242
2016-11-30,GC=F,1170.800048828125,-0.5123317448424038,-0.040445240531703286,-0.05620474153902455,-22.580736668291593,-15.856145914873512,-6.724590753418081,0.14042507452142877,0.14661788773538928,0.01643565664802228,-0.9615126031360821,-0.014395130258855082,-0.03319566570757637,-0.11522775799805267
2016-12-01,GC=F,1166.9000244140625,-0.5276588624762055,-0.039650047929975285,-0.05715422024312811,-23.930416093655595,-17.470999950629928,-6.459416143025667,0.15843046996515667,0.15015749892885827,0.014409371690516802,-0.8917643229166666,-0.0033310764019578443,-0.01866954135705523,-0.24698461175773956
2016-12-02,GC=F,1175.0999755859375,-0.42616617329434353,-0.02986163968126454,-0.048643595556836505,-24.061018785359238,-18.789003717575792,-5.272015067783446,0.22544602020065604,0.14379743213696072,0.012892533409508621,-0.5654683284622302,0.007027124004040042,-0.002631111623162208,-0.25040817528574044
2016-12-05,GC=F,1174.0,-0.43162127251813437,-0.027921125400760305,-0.04768424394016224,-23.976890527477053,-19.826581079556043,-4.1503094479210105,0.23880876668119205,0.1352603712638272,0.011359223370193476,-0.5297375236795986,-0.0009360697887760283,-0.013942529755023747,-0.27790500917154515
2016-12-06,GC=F,1167.5999755859375,-0.4635741153226306,-0.030151933156855826,-0.0509077645211824,-24.148280415130102,-20.690920946670854,-3.4573594684592486,0.2133976507524757,0.1228489010659381,0.011580542190123246,-0.7067781901188961,-0.005451468836509821,-0.01708902130727552,-0.27185186490131186
2016-12-07,GC=F,1175.0,-0.3678242458863636,-0.021768778745242634,-0.04320817381135167,-23.417050824959915,-21.23614692232867,-2.180903902631247,0.28084013788381007,0.113764786448205,0.01186018830737082,-0.47058823529411764,0.00633780795545924,0.003587248886843586,-0.28300952126825585
2016-12-08,GC=F,1169.800048828125,-0.3976455341889951,-0.023671249590342835,-0.04566692146784368,-22.992100090532176,-21.58733755596937,-1.4047625345628063,0.25815045208065024,0.10360549408838611,0.011589292612660864,-0.5492944427967832,-0.004425490359042605,0.0024852381124240708,-0.28008555718020833
2016-12-09,GC=F,1159.4000244140625,-0.45320207542345714,-0.0293606236333247,-0.05213849000356818,-23.22677482347831,-21.91522500947116,-1.3115498140071473,0.18010752550097883,0.09110839795510559,0.01197048761717651,-0.8823521957854099,-0.008890429116053644,-0.013360523783558564,-0.27940662343389283
2016-12-12,GC=F,1163.5,-0.39844259673093746,-0.023516883338451366,-0.04696322704902223,-22.818880623649193,-22.095956132306767,-0.7229244913424253,0.21216466897820616,0.07481013755490969,0.012529941661646662,-0.6546055405421685,0.0035362907534950416,-0.008943781942078344,-0.28053943981094887
2016-12-13,GC=F,1156.699951171875,-0.4363773429070639,-0.026514482098934367,-0.05057729744799522,-22.78171520980254,-22.233107947805923,-0.5486072619966187,0.168644697679687,0.07425938143656133,0.012918536979802834,-0.8782911776161775,-0.0058444768613020726,-0.00933540993660309,-0.27392570351871975
2016-12-14,GC=F,1161.300048828125,-0.37328724566134885,-0.020530809538862438,-0.045048850545721275,-22.126016964725522,-22.211689751189844,0.08567278646432186,0.24135661681793794,0.07010235258298479,0.01255982745486465,-0.26893822045693094,0.003976915233366851,-0.011659532912234094,-0.2780189738815881
2016-12-15,GC=F,1127.800048828125,-0.5338598912484989,-0.044345335699545796,-0.06994853126710376,-24.03250959932666,-22.57585372081721,-1.4566558785094479,-0.07391565979004516,0.07420274171525205,0.014522595253140256,-0.8899852448206221,-0.02884698061780422,-0.03590357176175063,-0.2839200787251957
